zip,type,city,state,county,country,irs_estimated_population
98504,UNIQUE,Olympia,WA,Thurston County,US,75
98505,UNIQUE,Olympia,WA,Thurston County,US,96
98506,STANDARD,Olympia,WA,Thurston County,US,16650
98507,PO BOX,Olympia,WA,Thurston County,US,2975
98508,PO BOX,Olympia,WA,Thurston County,US,1495
98509,PO BOX,Lacey,WA,Thurston County,US,1899
98511,PO BOX,Tumwater,WA,Thurston County,US,892
98512,STANDARD,Olympia,WA,Thurston County,US,27270
98513,STANDARD,Olympia,WA,Thurston County,US,32620
98516,STANDARD,Olympia,WA,Thurston County,US,28080
98520,STANDARD,Aberdeen,WA,Grays Harbor County,US,17910
98522,PO BOX,Adna,WA,Lewis County,US,312
98524,STANDARD,Allyn,WA,Mason County,US,3700
98526,STANDARD,Amanda Park,WA,Grays Harbor County,US,250
98527,PO BOX,Bay Center,WA,Pacific County,US,217
98528,STANDARD,Belfair,WA,Mason County,US,10580
98530,PO BOX,Bucoda,WA,Thurston County,US,453
98531,STANDARD,Centralia,WA,Lewis County,US,22880
98532,STANDARD,Chehalis,WA,Lewis County,US,22600
98533,STANDARD,Cinebar,WA,Lewis County,US,590
98535,STANDARD,Copalis Beach,WA,Grays Harbor County,US,440
98536,STANDARD,Copalis Crossing,WA,Grays Harbor County,US,141
98537,STANDARD,Cosmopolis,WA,Grays Harbor County,US,2110
98538,STANDARD,Curtis,WA,Lewis County,US,410
98539,PO BOX,Doty,WA,Lewis County,US,221
98540,PO BOX,East Olympia,WA,Thurston County,US,691
98541,STANDARD,Elma,WA,Grays Harbor County,US,8940
98542,STANDARD,Ethel,WA,Lewis County,US,550
98544,PO BOX,Galvin,WA,Lewis County,US,260
98546,STANDARD,Grapeview,WA,Mason County,US,2600
98547,STANDARD,Grayland,WA,Grays Harbor County,US,1010
98548,STANDARD,Hoodsport,WA,Mason County,US,2030
98550,STANDARD,Hoquiam,WA,Grays Harbor County,US,8770
98552,STANDARD,Humptulips,WA,Grays Harbor County,US,290
98554,PO BOX,Lebam,WA,Pacific County,US,155
98555,STANDARD,Lilliwaup,WA,Mason County,US,520
98556,PO BOX,Littlerock,WA,Thurston County,US,496
98557,STANDARD,Mccleary,WA,Grays Harbor County,US,3310
98558,PO BOX,Mckenna,WA,Pierce County,US,1627
98559,PO BOX,Malone,WA,Grays Harbor County,US,101
98560,STANDARD,Matlock,WA,Mason County,US,240
98561,PO BOX,Menlo,WA,Pacific County,US,196
98562,PO BOX,Moclips,WA,Grays Harbor County,US,179
98563,STANDARD,Montesano,WA,Grays Harbor County,US,7320
98564,STANDARD,Mossyrock,WA,Lewis County,US,2350
98565,PO BOX,Napavine,WA,Lewis County,US,1635
98566,PO BOX,Neilton,WA,Grays Harbor County,US,144
98568,STANDARD,Oakville,WA,Grays Harbor County,US,2320
98569,STANDARD,Ocean Shores,WA,Grays Harbor County,US,6520
98570,STANDARD,Onalaska,WA,Lewis County,US,4140
98571,PO BOX,Pacific Beach,WA,Grays Harbor County,US,300
98572,STANDARD,Pe Ell,WA,Lewis County,US,800
98575,STANDARD,Quinault,WA,Grays Harbor County,US,185
98576,STANDARD,Rainier,WA,Thurston County,US,5140
98577,STANDARD,Raymond,WA,Pacific County,US,5270
98579,STANDARD,Rochester,WA,Thurston County,US,12260
98580,STANDARD,Roy,WA,Pierce County,US,9890
98581,STANDARD,Ryderwood,WA,Cowlitz County,US,290
98582,STANDARD,Salkum,WA,Lewis County,US,760
98583,PO BOX,Satsop,WA,Grays Harbor County,US,347
98584,STANDARD,Shelton,WA,Mason County,US,32990
98585,STANDARD,Silver Creek,WA,Lewis County,US,680
98586,STANDARD,South Bend,WA,Pacific County,US,1890
98587,PO BOX,Taholah,WA,Grays Harbor County,US,793
98588,STANDARD,Tahuya,WA,Mason County,US,1520
98589,STANDARD,Tenino,WA,Thurston County,US,7480
98590,STANDARD,Tokeland,WA,Pacific County,US,340
98591,STANDARD,Toledo,WA,Lewis County,US,4260
98592,STANDARD,Union,WA,Mason County,US,2030
98593,STANDARD,Vader,WA,Lewis County,US,1020
98595,STANDARD,Westport,WA,Grays Harbor County,US,2550
98596,STANDARD,Winlock,WA,Lewis County,US,6150
98597,STANDARD,Yelm,WA,Thurston County,US,24610
98599,UNIQUE,Olympia,WA,Thurston County,US,0
98601,STANDARD,Amboy,WA,Clark County,US,3410
98602,STANDARD,Appleton,WA,Klickitat County,US,190
98603,STANDARD,Ariel,WA,Cowlitz County,US,860
98604,STANDARD,Battle Ground,WA,Clark County,US,37120
98605,STANDARD,Bingen,WA,Klickitat County,US,1360
98606,STANDARD,Brush Prairie,WA,Clark County,US,10500
98607,STANDARD,Camas,WA,Clark County,US,35120
98609,STANDARD,Carrolls,WA,Cowlitz County,US,133
98610,STANDARD,Carson,WA,Skamania County,US,2720
98611,STANDARD,Castle Rock,WA,Cowlitz County,US,9830
98612,STANDARD,Cathlamet,WA,Wahkiakum County,US,2800
98613,STANDARD,Centerville,WA,Klickitat County,US,410
98614,PO BOX,Chinook,WA,Pacific County,US,478
98616,STANDARD,Cougar,WA,Cowlitz County,US,270
98617,PO BOX,Dallesport,WA,Klickitat County,US,937
98619,STANDARD,Glenwood,WA,Klickitat County,US,410
98620,STANDARD,Goldendale,WA,Klickitat County,US,6470
98621,STANDARD,Grays River,WA,Wahkiakum County,US,170
98622,PO BOX,Heisson,WA,Clark County,US,348
98623,PO BOX,Husum,WA,Klickitat County,US,403
98624,STANDARD,Ilwaco,WA,Pacific County,US,1200
98625,STANDARD,Kalama,WA,Cowlitz County,US,7250
98626,STANDARD,Kelso,WA,Cowlitz County,US,22810
98628,STANDARD,Klickitat,WA,Klickitat County,US,390
98629,STANDARD,La Center,WA,Clark County,US,9690
98631,STANDARD,Long Beach,WA,Pacific County,US,3270
98632,STANDARD,Longview,WA,Cowlitz County,US,43130
98635,STANDARD,Lyle,WA,Klickitat County,US,1630
98637,PO BOX,Nahcotta,WA,Pacific County,US,83
98638,STANDARD,Naselle,WA,Pacific County,US,1390
98639,PO BOX,North Bonneville,WA,Skamania County,US,825
98640,STANDARD,Ocean Park,WA,Pacific County,US,4320
98641,PO BOX,Oysterville,WA,Pacific County,US,167
98642,STANDARD,Ridgefield,WA,Clark County,US,24970
98643,STANDARD,Rosburg,WA,Wahkiakum County,US,360
98644,PO BOX,Seaview,WA,Pacific County,US,662
98645,STANDARD,Silverlake,WA,Cowlitz County,US,1420
98647,STANDARD,Skamokawa,WA,Wahkiakum County,US,370
98648,STANDARD,Stevenson,WA,Skamania County,US,2770
98649,STANDARD,Toutle,WA,Cowlitz County,US,1180
98650,STANDARD,Trout Lake,WA,Klickitat County,US,1230
98651,STANDARD,Underwood,WA,Skamania County,US,780
98660,STANDARD,Vancouver,WA,Clark County,US,10090
98661,STANDARD,Vancouver,WA,Clark County,US,40080
98662,STANDARD,Vancouver,WA,Clark County,US,33540
98663,STANDARD,Vancouver,WA,Clark County,US,12600
98664,STANDARD,Vancouver,WA,Clark County,US,20230
98665,STANDARD,Vancouver,WA,Clark County,US,26210
98666,PO BOX,Vancouver,WA,Clark County,US,1090
98667,UNIQUE,Vancouver,WA,Clark County,US,0
98668,PO BOX,Vancouver,WA,Clark County,US,1680
98670,STANDARD,Wahkiacus,WA,Klickitat County,US,29
98671,STANDARD,Washougal,WA,Clark County,US,22900
98672,STANDARD,White Salmon,WA,Klickitat County,US,6560
98673,PO BOX,Wishram,WA,Klickitat County,US,233
98674,STANDARD,Woodland,WA,Cowlitz County,US,13810
98675,STANDARD,Yacolt,WA,Clark County,US,6540
98682,STANDARD,Vancouver,WA,Clark County,US,62920
98683,STANDARD,Vancouver,WA,Clark County,US,29880
98684,STANDARD,Vancouver,WA,Clark County,US,30000
98685,STANDARD,Vancouver,WA,Clark County,US,28060
98686,STANDARD,Vancouver,WA,Clark County,US,20160
98687,PO BOX,Vancouver,WA,Clark County,US,1828
98801,STANDARD,Wenatchee,WA,Chelan County,US,39160
98802,STANDARD,East Wenatchee,WA,Douglas County,US,30440
98807,PO BOX,Wenatchee,WA,Chelan County,US,3875
98811,PO BOX,Ardenvoir,WA,Chelan County,US,81
98812,STANDARD,Brewster,WA,Okanogan County,US,5380
98813,STANDARD,Bridgeport,WA,Douglas County,US,5350
98814,STANDARD,Carlton,WA,Okanogan County,US,470
98815,STANDARD,Cashmere,WA,Chelan County,US,7060
98816,STANDARD,Chelan,WA,Chelan County,US,7600
98817,PO BOX,Chelan Falls,WA,Chelan County,US,338
98819,PO BOX,Conconully,WA,Okanogan County,US,197
98821,PO BOX,Dryden,WA,Chelan County,US,954
98822,STANDARD,Entiat,WA,Chelan County,US,2110
98823,STANDARD,Ephrata,WA,Grant County,US,11750
98824,PO BOX,George,WA,Grant County,US,439
98826,STANDARD,Leavenworth,WA,Chelan County,US,6970
98827,STANDARD,Loomis,WA,Okanogan County,US,320
98828,STANDARD,Malaga,WA,Chelan County,US,2300
98829,PO BOX,Malott,WA,Okanogan County,US,701
98830,STANDARD,Mansfield,WA,Douglas County,US,430
98831,STANDARD,Manson,WA,Chelan County,US,3690
98832,STANDARD,Marlin,WA,Grant County,US,250
98833,STANDARD,Mazama,WA,Okanogan County,US,180
98834,STANDARD,Methow,WA,Okanogan County,US,200
98836,PO BOX,Monitor,WA,Chelan County,US,1015
98837,STANDARD,Moses Lake,WA,Grant County,US,41900
98840,STANDARD,Okanogan,WA,Okanogan County,US,3960
98841,STANDARD,Omak,WA,Okanogan County,US,7820
98843,STANDARD,Orondo,WA,Douglas County,US,1900
98844,STANDARD,Oroville,WA,Okanogan County,US,3840
98845,STANDARD,Palisades,WA,Douglas County,US,111
98846,STANDARD,Pateros,WA,Okanogan County,US,1170
98847,STANDARD,Peshastin,WA,Chelan County,US,1730
98848,STANDARD,Quincy,WA,Grant County,US,14980
98849,STANDARD,Riverside,WA,Okanogan County,US,930
98850,STANDARD,Rock Island,WA,Douglas County,US,1940
98851,STANDARD,Soap Lake,WA,Grant County,US,3660
98852,PO BOX,Stehekin,WA,Chelan County,US,85
98853,PO BOX,Stratford,WA,Grant County,US,75
98855,STANDARD,Tonasket,WA,Okanogan County,US,5380
98856,STANDARD,Twisp,WA,Okanogan County,US,2540
98857,STANDARD,Warden,WA,Grant County,US,3780
98858,STANDARD,Waterville,WA,Douglas County,US,1530
98859,STANDARD,Wauconda,WA,Okanogan County,US,180
98860,PO BOX,Wilson Creek,WA,Grant County,US,231
98862,STANDARD,Winthrop,WA,Okanogan County,US,2660
98901,STANDARD,Yakima,WA,Yakima County,US,26580
98902,STANDARD,Yakima,WA,Yakima County,US,39930
98903,STANDARD,Yakima,WA,Yakima County,US,15800
98904,PO BOX,Yakima,WA,Yakima County,US,155
98907,PO BOX,Yakima,WA,Yakima County,US,1827
98908,STANDARD,Yakima,WA,Yakima County,US,35510
98909,PO BOX,Yakima,WA,Yakima County,US,1589
98920,PO BOX,Brownstown,WA,Yakima County,US,226
98921,PO BOX,Buena,WA,Yakima County,US,953
98922,STANDARD,Cle Elum,WA,Kittitas County,US,6430
98923,STANDARD,Cowiche,WA,Yakima County,US,1480
98925,PO BOX,Easton,WA,Kittitas County,US,661
98926,STANDARD,Ellensburg,WA,Kittitas County,US,25320
98929,STANDARD,Naches,WA,Yakima County,US,0
98930,STANDARD,Grandview,WA,Yakima County,US,14680
98932,STANDARD,Granger,WA,Yakima County,US,5700
98933,STANDARD,Harrah,WA,Yakima County,US,1270
98934,PO BOX,Kittitas,WA,Kittitas County,US,1163
98935,STANDARD,Mabton,WA,Yakima County,US,4140
98936,STANDARD,Moxee,WA,Yakima County,US,6710
98937,STANDARD,Naches,WA,Yakima County,US,4130
98938,STANDARD,Outlook,WA,Yakima County,US,1980
98939,PO BOX,Parker,WA,Yakima County,US,513
98940,PO BOX,Ronald,WA,Kittitas County,US,415
98941,PO BOX,Roslyn,WA,Kittitas County,US,1048
98942,STANDARD,Selah,WA,Yakima County,US,17810
98943,PO BOX,South Cle Elum,WA,Kittitas County,US,951
98944,STANDARD,Sunnyside,WA,Yakima County,US,22240
98946,STANDARD,Thorp,WA,Kittitas County,US,520
98947,STANDARD,Tieton,WA,Yakima County,US,3000
98948,STANDARD,Toppenish,WA,Yakima County,US,12240
98950,PO BOX,Vantage,WA,Kittitas County,US,188
98951,STANDARD,Wapato,WA,Yakima County,US,12220
98952,STANDARD,White Swan,WA,Yakima County,US,1550
98953,STANDARD,Zillah,WA,Yakima County,US,6680
99001,STANDARD,Airway Heights,WA,Spokane County,US,6530
99003,STANDARD,Chattaroy,WA,Spokane County,US,5300
99004,STANDARD,Cheney,WA,Spokane County,US,17110
99005,STANDARD,Colbert,WA,Spokane County,US,10370
99006,STANDARD,Deer Park,WA,Spokane County,US,13230
99008,STANDARD,Edwall,WA,Lincoln County,US,550
99009,STANDARD,Elk,WA,Spokane County,US,3690
99011,STANDARD,Fairchild Air Force Base,WA,Spokane County,US,2260
99012,STANDARD,Fairfield,WA,Spokane County,US,930
99013,STANDARD,Ford,WA,Stevens County,US,1020
99014,PO BOX,Four Lakes,WA,Spokane County,US,268
99016,STANDARD,Greenacres,WA,Spokane County,US,17830
99017,STANDARD,Lamont,WA,Whitman County,US,192
99018,STANDARD,Latah,WA,Spokane County,US,220
99019,STANDARD,Liberty Lake,WA,Spokane County,US,12580
99020,PO BOX,Marshall,WA,Spokane County,US,172
99021,STANDARD,Mead,WA,Spokane County,US,9590
99022,STANDARD,Medical Lake,WA,Spokane County,US,8130
99023,STANDARD,Mica,WA,Spokane County,US,620
99025,STANDARD,Newman Lake,WA,Spokane County,US,5090
99026,STANDARD,Nine Mile Falls,WA,Stevens County,US,9550
99027,STANDARD,Otis Orchards,WA,Spokane County,US,6080
99029,STANDARD,Reardan,WA,Lincoln County,US,1640
99030,STANDARD,Rockford,WA,Spokane County,US,1060
99031,STANDARD,Spangle,WA,Spokane County,US,1290
99032,STANDARD,Sprague,WA,Lincoln County,US,660
99033,STANDARD,Tekoa,WA,Whitman County,US,780
99034,STANDARD,Tumtum,WA,Stevens County,US,250
99036,STANDARD,Valleyford,WA,Spokane County,US,1740
99037,STANDARD,Veradale,WA,Spokane County,US,15850
99039,PO BOX,Waverly,WA,Spokane County,US,132
99040,STANDARD,Wellpinit,WA,Stevens County,US,980
99101,STANDARD,Addy,WA,Stevens County,US,1350
99102,PO BOX,Albion,WA,Whitman County,US,538
99103,STANDARD,Almira,WA,Lincoln County,US,480
99104,STANDARD,Belmont,WA,Whitman County,US,0
99105,STANDARD,Benge,WA,Adams County,US,56
99107,STANDARD,Boyds,WA,Ferry County,US,38
99109,STANDARD,Chewelah,WA,Stevens County,US,4620
99110,STANDARD,Clayton,WA,Stevens County,US,1650
99111,STANDARD,Colfax,WA,Whitman County,US,3680
99113,STANDARD,Colton,WA,Whitman County,US,750
99114,STANDARD,Colville,WA,Stevens County,US,10760
99115,STANDARD,Coulee City,WA,Grant County,US,1000
99116,STANDARD,Coulee Dam,WA,Okanogan County,US,1110
99117,STANDARD,Creston,WA,Lincoln County,US,450
99118,STANDARD,Curlew,WA,Ferry County,US,590
99119,STANDARD,Cusick,WA,Pend Oreille County,US,930
99121,STANDARD,Danville,WA,Ferry County,US,133
99122,STANDARD,Davenport,WA,Lincoln County,US,3820
99123,STANDARD,Electric City,WA,Grant County,US,990
99124,PO BOX,Elmer City,WA,Okanogan County,US,385
99125,STANDARD,Endicott,WA,Whitman County,US,460
99126,STANDARD,Evans,WA,Stevens County,US,800
99128,STANDARD,Farmington,WA,Whitman County,US,260
99129,STANDARD,Fruitland,WA,Stevens County,US,460
99130,STANDARD,Garfield,WA,Whitman County,US,810
99131,STANDARD,Gifford,WA,Stevens County,US,117
99133,STANDARD,Grand Coulee,WA,Grant County,US,1290
99134,STANDARD,Harrington,WA,Lincoln County,US,530
99135,STANDARD,Hartline,WA,Grant County,US,260
99136,STANDARD,Hay,WA,Whitman County,US,21
99137,STANDARD,Hunters,WA,Stevens County,US,320
99138,STANDARD,Inchelium,WA,Ferry County,US,980
99139,STANDARD,Ione,WA,Pend Oreille County,US,1040
99140,STANDARD,Keller,WA,Ferry County,US,260
99141,STANDARD,Kettle Falls,WA,Stevens County,US,5020
99143,STANDARD,Lacrosse,WA,Whitman County,US,530
99144,STANDARD,Lamona,WA,Lincoln County,US,32
99146,PO BOX,Laurier,WA,Ferry County,US,48
99147,STANDARD,Lincoln,WA,Lincoln County,US,190
99148,STANDARD,Loon Lake,WA,Stevens County,US,2090
99149,PO BOX,Malden,WA,Whitman County,US,121
99150,STANDARD,Malo,WA,Ferry County,US,320
99151,PO BOX,Marcus,WA,Stevens County,US,141
99152,PO BOX,Metaline,WA,Pend Oreille County,US,169
99153,STANDARD,Metaline Falls,WA,Pend Oreille County,US,390
99154,STANDARD,Mohler,WA,Lincoln County,US,0
99155,PO BOX,Nespelem,WA,Okanogan County,US,1020
99156,STANDARD,Newport,WA,Pend Oreille County,US,7750
99157,STANDARD,Northport,WA,Stevens County,US,670
99158,STANDARD,Oakesdale,WA,Whitman County,US,570
99159,STANDARD,Odessa,WA,Lincoln County,US,1140
99160,STANDARD,Orient,WA,Ferry County,US,142
99161,STANDARD,Palouse,WA,Whitman County,US,1360
99163,STANDARD,Pullman,WA,Whitman County,US,18290
99164,UNIQUE,Pullman,WA,Whitman County,US,38
99165,STANDARD,Pullman,WA,Whitman County,US,20
99166,STANDARD,Republic,WA,Ferry County,US,2490
99167,STANDARD,Rice,WA,Stevens County,US,600
99169,STANDARD,Ritzville,WA,Adams County,US,2260
99170,STANDARD,Rosalia,WA,Whitman County,US,970
99171,STANDARD,Saint John,WA,Whitman County,US,870
99173,STANDARD,Springdale,WA,Stevens County,US,1590
99174,PO BOX,Steptoe,WA,Whitman County,US,71
99176,STANDARD,Thornton,WA,Whitman County,US,175
99179,STANDARD,Uniontown,WA,Whitman County,US,480
99180,STANDARD,Usk,WA,Pend Oreille County,US,1070
99181,STANDARD,Valley,WA,Stevens County,US,1720
99185,STANDARD,Wilbur,WA,Lincoln County,US,1270
99201,STANDARD,Spokane,WA,Spokane County,US,9790
99202,STANDARD,Spokane,WA,Spokane County,US,14020
99203,STANDARD,Spokane,WA,Spokane County,US,19530
99204,STANDARD,Spokane,WA,Spokane County,US,5080
99205,STANDARD,Spokane,WA,Spokane County,US,37110
99206,STANDARD,Spokane,WA,Spokane County,US,34750
99207,STANDARD,Spokane,WA,Spokane County,US,24850
99208,STANDARD,Spokane,WA,Spokane County,US,52220
99209,PO BOX,Spokane,WA,Spokane County,US,1317
99210,PO BOX,Spokane,WA,Spokane County,US,861
99211,PO BOX,Spokane,WA,Spokane County,US,340
99212,STANDARD,Spokane,WA,Spokane County,US,18620
99213,PO BOX,Spokane,WA,Spokane County,US,363
99214,PO BOX,Spokane,WA,Spokane County,US,1251
99215,PO BOX,Spokane,WA,Spokane County,US,99
99216,STANDARD,Spokane,WA,Spokane County,US,23310
99217,STANDARD,Spokane,WA,Spokane County,US,16890
99218,STANDARD,Spokane,WA,Spokane County,US,12790
99219,PO BOX,Spokane,WA,Spokane County,US,314
99220,PO BOX,Spokane,WA,Spokane County,US,565
99223,STANDARD,Spokane,WA,Spokane County,US,30580
99224,STANDARD,Spokane,WA,Spokane County,US,21730
99228,PO BOX,Spokane,WA,Spokane County,US,1319
99251,UNIQUE,Spokane,WA,Spokane County,US,46
99252,UNIQUE,Spokane,WA,Spokane County,US,0
99256,UNIQUE,Spokane,WA,Spokane County,US,0
99258,UNIQUE,Spokane,WA,Spokane County,US,92
99260,UNIQUE,Spokane,WA,Spokane County,US,0
99299,UNIQUE,Spokane,WA,Spokane County,US,0
99301,STANDARD,Pasco,WA,Franklin County,US,80460
99302,PO BOX,Pasco,WA,Franklin County,US,2500
99320,STANDARD,Benton City,WA,Benton County,US,9390
99321,STANDARD,Beverly,WA,Grant County,US,1190
99322,STANDARD,Bickleton,WA,Klickitat County,US,230
99323,STANDARD,Burbank,WA,Walla Walla County,US,3530
99324,STANDARD,College Place,WA,Walla Walla County,US,8020
99326,STANDARD,Connell,WA,Franklin County,US,4050
99328,STANDARD,Dayton,WA,Columbia County,US,2970
99329,STANDARD,Dixie,WA,Walla Walla County,US,280
99330,STANDARD,Eltopia,WA,Franklin County,US,1730
99333,PO BOX,Hooper,WA,Whitman County,US,53
99335,PO BOX,Kahlotus,WA,Franklin County,US,282
99336,STANDARD,Kennewick,WA,Benton County,US,43790
99337,STANDARD,Kennewick,WA,Benton County,US,31190
99338,STANDARD,Kennewick,WA,Benton County,US,18580
99341,STANDARD,Lind,WA,Adams County,US,650
99343,STANDARD,Mesa,WA,Franklin County,US,2950
99344,STANDARD,Othello,WA,Adams County,US,18970
99345,PO BOX,Paterson,WA,Benton County,US,357
99346,PO BOX,Plymouth,WA,Benton County,US,380
99347,STANDARD,Pomeroy,WA,Garfield County,US,1970
99348,STANDARD,Prescott,WA,Walla Walla County,US,1290
99349,STANDARD,Mattawa,WA,Grant County,US,8790
99350,STANDARD,Prosser,WA,Benton County,US,12660
99352,STANDARD,Richland,WA,Benton County,US,34920
99353,STANDARD,West Richland,WA,Benton County,US,17740
99354,STANDARD,Richland,WA,Benton County,US,21590
99356,STANDARD,Roosevelt,WA,Klickitat County,US,290
99357,STANDARD,Royal City,WA,Grant County,US,6180
99359,PO BOX,Starbuck,WA,Columbia County,US,113
99360,STANDARD,Touchet,WA,Walla Walla County,US,1340
99361,STANDARD,Waitsburg,WA,Walla Walla County,US,1660
99362,STANDARD,Walla Walla,WA,Walla Walla County,US,35440
99363,PO BOX,Wallula,WA,Walla Walla County,US,200
99371,STANDARD,Washtucna,WA,Adams County,US,230
99401,STANDARD,Anatone,WA,Asotin County,US,240
99402,STANDARD,Asotin,WA,Asotin County,US,1580
99403,STANDARD,Clarkston,WA,Asotin County,US,17000
99501,STANDARD,Anchorage,AK,Anchorage Municipality,US,12300
99502,STANDARD,Anchorage,AK,Anchorage Municipality,US,21050
99503,STANDARD,Anchorage,AK,Anchorage Municipality,US,11800
99504,STANDARD,Anchorage,AK,Anchorage Municipality,US,35670
99505,STANDARD,Jber,AK,Anchorage Municipality,US,4960
99506,STANDARD,Jber,AK,Anchorage Municipality,US,5540
99507,STANDARD,Anchorage,AK,Anchorage Municipality,US,33070
99508,STANDARD,Anchorage,AK,Anchorage Municipality,US,27310
99509,PO BOX,Anchorage,AK,Municipality of Anchorage,US,2341
99510,PO BOX,Anchorage,AK,North Slope Borough,US,1415
99511,PO BOX,Anchorage,AK,Municipality of Anchorage,US,3327
99513,STANDARD,Anchorage,AK,Anchorage Municipality,US,0
99514,PO BOX,Anchorage,AK,Municipality of Anchorage,US,2316
99515,STANDARD,Anchorage,AK,Anchorage Municipality,US,20430
99516,STANDARD,Anchorage,AK,Anchorage Municipality,US,19770
99517,STANDARD,Anchorage,AK,Anchorage Municipality,US,13450
99518,STANDARD,Anchorage,AK,Anchorage Municipality,US,8760
99519,PO BOX,Anchorage,AK,North Slope Borough,US,954
99520,PO BOX,Anchorage,AK,Municipality of Anchorage,US,1836
99521,PO BOX,Anchorage,AK,Municipality of Anchorage,US,1775
99522,PO BOX,Anchorage,AK,Municipality of Anchorage,US,1859
99523,PO BOX,Anchorage,AK,Municipality of Anchorage,US,2446
99524,PO BOX,Anchorage,AK,Municipality of Anchorage,US,2536
99529,STANDARD,Anchorage,AK,Municipality of Anchorage,US,0
99530,STANDARD,Anchorage,AK,Anchorage Municipality,US,0
99540,STANDARD,Indian,AK,Anchorage Municipality,US,220
99545,PO BOX,Kongiganak,AK,Bethel Census Area,US,192
99546,PO BOX,Adak,AK,Aleutians West Census Area,US,55
99547,PO BOX,Atka,AK,Aleutians West Census Area,US,48
